Generation: 1 | maxFitness: 0,4106085 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,4106085
15|TOP2|0,4386075|-0,1895399;0,9675879;-3,040799;0,1439719;-0,8030849;-3,972193;4,091872;4,061457;0,6726702;2,652004;4,884343;-0,4835635;-0,3481532;-1,530437;4,401977;-3,764539;2,350693;-4,965806;-2,203455;4,999419;-2,011219;-4,857769;-5,007725;-1,259742;3,07366;-1,196777;-2,684079;3,378411;-1,395978;4,918789;-3,885801;-0,5848761;0,2364918;0,9030976;-3,618159;5,011758;-1,548763;1,92435;0,1578735;-3,810024;-1,793218;1,275647;1,957189;1,29216;2,733119;-1,294721;-4,941878;4,550648;-0,3012694;-0,09315622;2,788344;-2,566396;1,009021;-4,565582;-2,107684;0,8651133;1,964575;-4,630597;-4,36846;-2,412835;-2,052199;-4,951154;0,9941797;-4,421481;0,07749367;-0,1245337;0,9560394;0,6343603;0,2061062;0,2050619;4,273836
16|TOP2|0,4365777|-0,04669404;1,38628;-2,761212;0,1439719;-0,8766791;-4,177491;4,28288;3,872823;0,8496003;2,309669;4,884343;-0,4794388;-0,933082;-1,015258;4,401977;-3,640548;2,350693;-4,965806;-2,203455;4,695414;-1,955464;-4,786816;-4,362207;-1,259742;2,91422;-0,8232912;-2,418799;3,113965;-1,360087;4,918789;-3,847042;-0,6866264;0,1594968;1,615769;-3,618159;5,14903;-1,676504;1,705953;-0,1111965;-3,542612;-1,410272;1,349305;1,957189;1,297934;2,688002;-0,3062512;-4,57744;4,108221;-0,4971741;-0,8337482;2,788344;-2,566396;0,6992726;-4,565582;-2,87918;1,292511;1,964575;-4,5364;-4,36846;-1,909198;-2,203298;-4,951154;0,6827788;-4,704413;0,07749367;-0,1245337;1,368035;0,8360572;0,180114;-0,09348442;4,273836
17|TOP2|0,4364585|-0,1895399;0,9675879;-2,974528;0,1439719;-0,4031441;-3,972193;4,091872;3,395316;0,8496003;2,309669;4,720355;-0,4756078;-0,470645;-1,284531;4,133853;-3,569552;2,350693;-4,777376;-2,203455;4,999419;-1,654931;-4,857769;-4,662715;-1,259742;3,312772;-0,9110062;-2,461851;3,378411;-1,395978;4,918789;-3,885801;-0,2203287;0,1594968;1,400844;-3,556978;5,324961;-2,04646;1,705953;0,1239606;-3,634457;-1,338514;1,349305;2,182997;1,297934;2,50146;-0,8037643;-4,570316;4,352326;-0,3720217;-0,02506328;3,250723;-2,566396;0,3489421;-4,565582;-2,194244;0,8899374;2,373792;-4,592328;-4,67207;-2,246174;-2,989714;-4,951154;0,9118863;-4,873044;0,07749367;-0,1245337;1,839008;0,8360572;-0,06441997;0,2050619;4,273836
18|TOP2|0,4341078|-0,0008569956;1,130397;-3,410081;0,03109317;-0,8030849;-3,972193;3,97804;3,732085;0,8496003;2,30047;4,641506;-0,4794388;-0,3699135;-0,9100069;4,884341;-3,764539;2,350693;-4,965806;-2,552652;4,999419;-2,394143;-4,87781;-4,212483;-1,634661;3,130664;-1,586949;-2,418799;3,378411;-1,509357;5,128346;-3,885801;-1,043534;0,1594968;1,758723;-3,618159;5,035303;-1,548763;2,016839;-0,1111965;-3,634457;-1,440721;1,349305;1,957189;1,777291;2,707907;-0,8037643;-4,658418;4,33824;-0,3720217;-0,3701372;2,788344;-2,566396;0,6992726;-4,934255;-2,013084;0,4996859;1,919827;-4,933781;-4,36846;-1,981816;-2,059794;-4,951154;0,9941797;-4,704413;-0,1895484;-0,007814392;1,368035;0,4105439;-0,02917902;0,2050619;4,530261
19|TOP2|0,4293257|-0,1895399;0,9675879;-2,974528;0,1439719;-0,8030849;-3,865055;3,904267;3,872823;1,272868;2,416839;4,884343;-0,4794388;-0,284468;-1,743399;4,841669;-3,663859;2,350693;-5,370101;-2,203455;5,411977;-1,865752;-4,857769;-4,662715;-1,259742;3,482988;-1,196777;-2,418799;3,095211;-1,453675;4,918789;-3,885801;-0,7093768;0,1332731;1,400844;-3,329705;4,900951;-1,548763;1,705953;-0,1111965;-3,367548;-1,706911;1,319349;2,192742;1,297934;2,316323;-1,242447;-4,904353;3,828416;-0,651127;-0,3701372;2,787658;-3,031098;0,4757528;-4,565582;-2,662651;0,6239833;2,070855;-4,904593;-4,435263;-2,082881;-2,52342;-4,803229;0,9941797;-4,945657;0,07749367;-0,1178604;1,586467;0,8306368;0,2061062;0,410245;4,273836
20|TOP2|0,4253098|-0,1895399;1,390201;-2,974528;0,1439719;-0,8030849;-4,014848;4,091872;3,769353;0,8496003;2,102995;4,916297;-0,4794388;-0,470645;-1,284531;4,401977;-3,287445;2,350693;-4,854769;-2,203455;5,391543;-1,955464;-5,355221;-4,972913;-1,259742;3,07366;-0,8009956;-2,030494;3,378411;-1,316414;4,918789;-4,268269;-0,7093768;0,6177493;1,886217;-3,618159;4,882248;-1,548763;1,784918;-0,03354256;-3,634457;-1,793218;1,443444;2,106328;1,15538;2,707907;-0,8037643;-4,654356;4,108221;-0,3720217;-0,3701372;2,788344;-2,566396;0,6992726;-4,565582;-2,38962;1,119505;1,661077;-4,495029;-4,553821;-2,09305;-2,061994;-5,356757;1,369197;-4,704413;0,07749367;0,1665375;0,9705491;0,8715318;0,2061062;0,1507979;4,560172
21|TOP2|0,4248533|-0,1895399;0,511223;-2,735448;-0,3026456;-0,8030849;-3,972193;4,091872;3,771065;0,8496003;2,309669;4,524775;-0,4794388;-0,6933228;-0,8362375;4,401977;-3,764539;2,618166;-4,965806;-2,203455;4,999419;-1,62564;-5,176974;-4,866757;-1,373243;3,07366;-1,442617;-1,927705;3,378411;-1,674595;4,84988;-3,885801;-0,7093768;-0,08167581;1,765948;-3,558576;5,148888;-1,548763;1,379288;-0,1111965;-4,094646;-1,793218;1,300184;1,957189;1,297934;2,707907;-0,8037643;-4,457479;3,962021;-0,3720217;-0,5240583;3,149127;-2,202199;1,075694;-4,878885;-1,941566;1,184881;1,964575;-4,904593;-4,493846;-2,167981;-2,52342;-4,951154;0,621858;-4,704413;-0,2578803;-0,2071948;1,368035;1,223785;0,2061062;0,2050619;3,776691
22|TOP2|0,4202817|-0,1001958;0,8642635;-2,582739;0,1859001;-0,4856266;-4,000958;4,478219;4,193411;0,8496003;2,709427;4,884343;-0,009721071;-0,9462723;-1,113532;4,401977;-3,764539;2,350693;-5,065835;-2,531288;4,999419;-1,955464;-4,857769;-4,662715;-1,152733;3,07366;-1,196777;-2,58812;3,668853;-1,392682;4,918789;-3,906694;-0,8559974;0,133974;1,829395;-3,618159;4,682163;-1,548763;1,343965;0,1975597;-3,634457;-1,407655;1,349305;2,368307;0,9739373;2,707907;-1,080344;-4,842305;4,108221;-0,4462889;-0,3701372;3,068878;-2,566396;0,3562672;-4,565582;-2,38962;0,8651133;1,964575;-4,562596;-4,36846;-2,275911;-2,52342;-5,259634;0,5895479;-4,930544;0,07749367;0,09489805;1,023066;0,531598;0,1758729;0,2050619;4,769417
23|TOP2|0,412532|-0,105933;1,106096;-2,560498;0,508373;-0,8030849;-3,906538;4,091872;3,650172;0,8496003;2,309669;5,344581;-0,4794388;-0,470645;-1,317574;4,645982;-4,178775;2,287722;-4,965806;-2,003853;5,139337;-1,955464;-5,346584;-4,608288;-0,918455;3,302017;-1,196777;-2,418799;3,152459;-1,795121;4,918789;-3,962667;-0,7093768;0,1280549;1,530606;-3,636157;4,925005;-1,548763;1,705953;-0,1111965;-3,634457;-2,027853;1,349305;2,049572;1,681697;2,489136;-1,27833;-4,449839;3,804866;-0,3720217;-0,2047606;3,019869;-2,566396;0,4279686;-4,565582;-2,424966;0,8651133;1,964575;-4,904593;-4,36846;-2,152894;-2,52342;-4,951154;1,080676;-4,828178;0,1664125;-0,552945;1,368035;1,287117;0,2061062;0,2050619;3,980229
24|TOP2|0,4076406|-0,3808749;1,112458;-2,569266;0,1439719;-0,4693957;-3,972193;4,356117;3,872823;1,188332;2,309669;5,249366;-0,4794388;-0,470645;-0,9888442;3,927689;-3,797983;2,350693;-4,875457;-2,203455;5,209809;-1,955464;-5,351891;-4,662715;-1,223514;2,705837;-1,614459;-2,418799;2,98629;-0,978657;4,718565;-3,415281;-0,7093768;0,1594968;1,400844;-3,618159;4,930909;-1,674496;1,687939;-0,1111965;-3,634457;-1,913206;1,555728;1,957189;1,6283;2,910382;-0,8037643;-4,449839;4,108221;0,002084106;-0,7821149;2,473619;-2,566396;0,6992726;-4,386021;-2,38962;1,344919;1,964575;-4,904593;-4,36846;-2,073236;-2,063569;-4,951154;0,6824595;-4,416317;0,07749367;-0,1245337;1,368035;0,8360572;-0,04818414;0,2050619;4,273836
25|TOP2|0,4067276|-0,1895399;0,9675879;-2,974528;-0,3438573;-0,8030849;-3,92925;4,317727;3,872823;1,169512;1,92343;4,884343;-0,4794388;-0,470645;-1,284531;4,401977;-3,764539;2,030615;-4,965806;-2,203455;4,999419;-2,002928;-5,265714;-4,662715;-1,575934;2,634628;-1,555677;-2,504513;3,824722;-1,020148;5,20883;-3,885801;-0,4963822;0,1594968;1,159077;-3,618159;4,900951;-1,548763;1,623728;-0,1111965;-3,634457;-1,793218;1,396285;1,701844;1,04851;2,707907;-0,8037643;-4,435429;4,356528;-0,6893356;-0,3701372;2,536881;-2,566396;0,8774768;-4,846705;-2,234604;1,288098;1,964575;-4,904593;-4,27009;-2,036351;-2,52342;-4,951154;0,9941797;-4,704413;0,07749367;-0,05450986;1,559934;0,9162582;0,2061062;0,5963265;4,273836
26|TOP2|0,405321|-0,1895399;0,7471336;-2,688208;0,07419007;-0,5627672;-4,325788;4,379656;3,872823;0,9929755;2,772667;4,884343;-0,8629729;-0,2053677;-1,284531;3,992974;-3,764539;1,890955;-4,474291;-2,203455;5,22968;-1,955464;-4,804426;-4,662715;-1,259742;2,973728;-0,8194519;-2,418799;3,578349;-1,395978;4,918789;-3,913612;-0,5731856;0,1594968;1,400844;-3,618159;5,064012;-1,548763;2,137256;-0,07851021;-3,45208;-1,793218;1,349305;1,7419;1,489581;2,707907;-0,8037643;-4,449839;4,108221;-0,3720217;-0,7930262;2,62816;-2,566396;1,010968;-4,565582;-2,38962;1,338275;1,964575;-4,904593;-4,36846;-2,246174;-2,52342;-5,201316;1,202496;-4,704413;0,5318509;0,2903191;1,621556;0,8360572;0,2061062;0,6176995;4,273836
27|TOP2|0,4046903|-0,1895399;0,9675879;-2,974528;-0,317283;-1,288737;-4,155313;3,684284;3,872823;0,3911402;2,309669;4,920574;-0,7843504;-0,2771989;-1,098002;4,401977;-3,538546;2,356788;-4,826783;-2,203455;4,999419;-1,831893;-4,857769;-4,644061;-1,259742;3,243865;-1,196777;-2,418799;3,637593;-1,395978;5,403673;-4,314576;-1,197844;0,1594968;1,535106;-3,5736;4,900951;-1,548763;1,298035;-0,4918065;-3,634457;-1,793218;1,349305;2,058925;1,297934;2,707907;-0,3419318;-4,449839;4,108221;-0,1456705;-0,5097311;2,671963;-2,566396;0,297362;-4,606184;-2,38962;0,8651133;1,964575;-4,518859;-4,184758;-2,246174;-2,52342;-4,951154;0,9941797;-4,704413;0,1357433;-0,1245337;1,773714;0,3606886;0,1513372;0,2050619;4,273836
28|TOP2|0,3991495|-0,1895399;1,403505;-2,974528;0,07036941;-0,7943159;-4,089469;4,091872;3,747884;0,8496003;2,309669;5,263925;-0,4106875;-0,4748381;-1,736251;4,047794;-4,055541;2,350693;-4,965806;-2,203455;4,999419;-1,533052;-4,857769;-4,662715;-1,259742;3,550769;-0,937274;-2,570963;3,378411;-1,370902;5,367956;-3,885801;-0,9666104;0,1594968;1,754332;-3,824808;4,900951;-1,520637;1,492979;-0,1111965;-3,634457;-1,748398;1,349305;1,949384;1,791711;2,707907;-0,8037643;-4,449839;4,108221;-0,3720217;-0,6948823;2,463706;-2,179935;1,189017;-4,565582;-2,733469;0,8651133;1,673881;-4,904593;-4,36846;-2,25285;-2,52342;-4,951154;1,487854;-4,704413;0,07749367;-0,5492659;1,56314;0,4441396;0,232629;0,2436977;4,151809
29|TOP2|0,3978907|-0,1895399;1,236518;-2,974528;0,315309;-0,8030849;-3,972193;4,551709;3,685969;0,8496003;2,309669;4,971512;-0,1921684;-0,470645;-1,284531;4,858468;-4,250238;2,084656;-4,956684;-2,468261;5,472589;-2,414316;-4,857769;-4,662715;-1,259742;3,229655;-1,234486;-2,418799;3,273441;-1,315227;5,382174;-3,885801;-0,7093768;0,1594968;1,400844;-3,426705;4,746477;-1,330856;2,050104;0,1813382;-3,90574;-1,793218;1,577917;2,014254;1,297934;2,707907;-1,04072;-4,449839;4,108221;-0,6401906;-0,7401954;2,788344;-2,33516;1,170497;-4,219125;-2,556798;0,9542212;1,964575;-4,904593;-4,36846;-2,198834;-2,154664;-5,141922;1,110345;-4,692963;0,07749367;0,3647985;1,368035;0,8360572;0,2061062;0,3783583;4,273836
30|TOP2|0,3877012|-0,395016;0,9675879;-2,90008;-0,3021138;-0,9637859;-3,972193;4,073025;3,502575;0,8496003;2,245364;4,884343;-0,5083026;-0,1630369;-1,1233;4,358809;-4,049525;2,350693;-4,965806;-2,203455;4,999419;-1,712121;-4,857769;-4,662715;-1,259742;3,07366;-1,196777;-2,418799;3,378411;-1,042095;4,918789;-4,193038;-0,7093768;0,1594968;1,453489;-3,618159;4,900951;-1,886281;1,705953;-0,1111965;-3,634457;-1,389818;1,142701;1,772542;1,297934;2,752434;-0,8037643;-4,696775;4,108221;-0,3720217;0,003330112;3,172197;-2,566396;0,6992726;-4,44826;-2,38962;1,028686;1,964575;-5,157405;-4,36846;-2,64479;-2,52342;-4,951154;0,9941797;-4,704413;0,07749367;-0,1725398;1,041927;0,7017513;0,1211267;-0,1985958;4,511496
31|TOP2|0,3854132|-0,1895399;0,5477706;-2,974528;0,4659435;-1,068134;-3,972193;4,091872;4,320876;0,8496003;2,309669;4,509814;-0,8037717;-0,470645;-1,502748;4,401977;-3,764539;2,350693;-4,965806;-2,203455;4,999419;-1,955464;-4,610498;-4,668544;-0,8722357;3,07366;-1,307121;-2,418799;3,378411;-1,395978;4,918789;-3,823523;-0,6987939;-0,08228759;1,400844;-3,618159;4,900951;-1,767473;1,537029;0,2187011;-3,634457;-1,793218;1,349305;1,957189;1,209289;2,707907;-0,5600218;-4,694825;4,116271;-0,06696573;0,002074838;3,197652;-2,566396;0,6992726;-4,077944;-2,38962;1,334869;2,022009;-4,904593;-4,36846;-2,246174;-2,52342;-4,951154;0,9941797;-5,07588;0,2064152;0,03781635;1,759649;0,502835;0,4464933;0,2050619;3,915996
32|TOP2|0,3796579|-0,5557292;0,4866192;-3,075767;0,1439719;-0,8030849;-3,880234;4,091872;4,1504;0,8496003;2,309669;4,884343;-0,4794388;-0,04000646;-1,685643;4,367098;-3,697474;2,350693;-4,965806;-2,203455;4,893155;-1,955464;-4,522822;-5,078608;-1,002162;2,694636;-1,196777;-2,418799;3,566432;-0,9935341;4,918789;-4,104326;-0,7093768;0,1594968;0,9735583;-3,618159;5,111655;-1,548763;1,705953;-0,1111965;-3,634457;-1,793218;1,349305;1,957189;1,297934;2,97576;-0,495172;-4,203031;4,528504;0,08805344;-0,4526868;2,512637;-2,566396;0,6992726;-4,565582;-2,38962;0,3923519;1,964575;-4,904593;-4,36846;-2,40781;-2,52342;-4,951154;0,9941797;-4,312055;0,06896204;-0,2864878;1,368035;0,8360572;0,04732259;0,1687352;4,273836
33|TOP2|0,3777408|-0,1895399;0,9675879;-3,043814;0,1439719;-0,7768728;-3,972193;3,683697;3,872823;0,8496003;1,954754;4,675286;-0,4794388;-0,470645;-1,43564;4,168209;-3,764539;2,563948;-4,984361;-2,203455;4,999419;-1,955464;-4,727733;-4,278431;-0,7843583;2,774677;-1,196777;-2,418799;3,362074;-1,395978;4,918789;-4,259058;-0,7139764;0,1594968;1,087535;-3,618159;4,762939;-1,548763;1,705953;-0,1111965;-4,012741;-1,793218;1,349305;1,552475;1,297934;2,596926;-0,6807455;-4,045562;4,084137;-0,8443409;-0,4364859;2,835093;-3,020345;1,083402;-4,838295;-2,50596;0,8651133;2,343313;-4,904593;-4,490626;-2,246174;-2,52342;-4,974785;0,8361978;-5,112399;0,4363403;-0,07603477;1,368035;0,4621165;0,2061062;0,2050619;4,054969
34|TOP2|0,3656925|-0,1895399;0,9675879;-2,974528;0,1997341;-0,8030849;-4,085375;4,091872;3,872823;1,104132;2,309669;4,541121;-0,4794388;-0,470645;-1,206676;3,97664;-4,104188;2,350693;-4,965806;-2,357848;4,999419;-1,955464;-4,987141;-4,662715;-0,8439559;3,07366;-1,18022;-2,418799;3,58363;-1,395978;5,245497;-4,133564;-0,7093768;0,1594968;1,400844;-4,040555;5,187966;-1,194066;1,642758;-0,1111965;-3,345928;-1,609666;1,349305;1,957189;1,625219;2,707907;-1,271739;-4,646708;4,385643;-0,3720217;-0,7725359;2,4758;-2,566396;0,6992726;-4,512987;-2,38962;0,695644;1,964575;-5,294083;-4,553554;-2,246174;-2,206025;-4,951154;0,9941797;-4,704413;0,1381413;-0,02296852;1,368035;0,8360572;0,08123834;-0,1887059;4,273836
35|TOP2|0,3643471|-0,5307727;0,9675879;-2,974528;0,1439719;-1,025354;-3,972193;4,091872;3,872823;0,6697354;2,309669;4,884343;-0,4794388;-0,8109203;-1,284531;4,446111;-3,764539;2,350693;-4,965806;-2,203455;4,501369;-1,955464;-5,059865;-4,662715;-1,387283;2,713169;-1,317224;-2,498521;3,628937;-1,741224;4,918789;-4,328968;-0,7093768;0,1594968;1,400844;-4,000794;4,900951;-1,708855;1,705953;-0,3951033;-3,634457;-1,793218;1,349305;1,684011;1,297934;2,397298;-0,8037643;-4,449839;4,237679;-0,3720217;-0,4087289;2,507805;-2,566396;0,9300085;-5,055886;-2,38962;0,5129282;2,439043;-4,904593;-4,36846;-2,246174;-2,52342;-4,951154;0,7551702;-4,704413;0,07749367;-0,1245337;1,368035;0,5079103;0,6671207;0,2050619;3,781103
36|TOP2|0,3627543|-0,03599143;0,4834517;-2,868919;0,1439719;-0,8030849;-4,218287;4,091872;3,872823;0,8496003;2,757208;5,108051;-0,4794388;-0,6959783;-1,170963;3,982567;-3,942973;2,350693;-5,006273;-2,594793;5,14827;-1,955464;-4,857769;-4,662715;-1,259742;3,430315;-1,196777;-2,778093;3,378411;-1,395978;4,918789;-3,885801;-1,148107;0,4773269;1,386637;-3,618159;4,900951;-1,074586;1,705953;-0,1224527;-3,634457;-1,505211;1,349305;1,934395;1,687511;2,707907;-0,870052;-4,449839;4,108221;0,07214412;-0,2669138;3,104254;-3,047952;0,6992726;-4,700505;-2,38962;0,8651133;1,964575;-4,904593;-4,482399;-1,837377;-2,52342;-4,478941;0,9941797;-4,75465;-0,2622485;-0,1245337;1,174163;0,5202173;0,3325288;-0,08051302;4,141804
37|TOP2|0,359939|-0,1895399;0,9675879;-2,974528;0,5091852;-1,175689;-4,15429;4,038805;3,872823;0,8496003;1,906928;4,884343;-0,4794388;-0,7888696;-1,284531;4,728873;-3,764539;2,350693;-5,077497;-2,149213;4,969398;-1,955464;-4,857769;-4,707686;-1,259742;3,07366;-1,462312;-2,418799;3,471847;-1,395978;4,918789;-3,885801;-0,8803508;0,04752536;1,400844;-3,375254;4,975426;-1,548763;1,705953;0,2106837;-3,634457;-1,793218;1,67219;1,957189;1,297934;2,707907;-0,8037643;-3,984984;4,597199;-0,404176;-0,3701372;2,788344;-2,279685;0,6992726;-4,565582;-2,767635;0,9151211;1,964575;-5,028093;-4,089073;-2,246174;-2,713838;-5,410365;0,9941797;-4,35881;0,07749367;-0,3544122;1,368035;0,5899219;0,2061062;0,04001658;4,273836
38|TOP2|0,347111|-0,1895399;1,101912;-2,783203;0,1439719;-0,8030849;-3,972193;4,091872;4,079731;0,8496003;2,606091;4,884343;-0,4591964;-0,470645;-1,184408;4,401977;-3,764539;2,350693;-4,968877;-2,203455;4,999419;-1,955464;-4,969895;-4,662715;-1,259742;2,878824;-1,623311;-2,852319;2,886905;-1,142049;4,527362;-3,594042;-0,6779383;0,1079509;1,184642;-3,618159;4,900951;-1,548763;1,705953;-0,1434007;-3,186601;-1,793218;1,349305;2,131834;1,297934;2,707907;-1,299636;-4,601523;4,146329;-0,3720217;-0,3701372;2,788344;-2,495856;0,6992726;-4,745247;-2,478368;0,4323707;1,51869;-4,904593;-4,36846;-2,246174;-2,52342;-4,951154;1,374444;-4,704413;0,07749367;-0,2544827;1,021779;0,8360572;0,2061062;0,2050619;4,014041
39|TotallyRandom|0,3432906|-0,7935004;0,3659754;1,824844;-2,810292;-1,752133;2,692314;3,023788;1,459837;-0,5877643;1,576607;0,5237989;-0,7900209;1,353182;3,560921;2,053605;0,5832963;3,764457;-0,7322483;0,6987028;0,5207295;-0,6436391;-1,525139;0,765223;-2,249467;-4,166375;-0,1985292;-2,580747;-1,333818;-4,675442;-4,383264;3,756164;4,746079;-2,791431;1,820625;-0,3815918;4,644765;-1,998841;4,157639;-2,040352;-4,469898;2,46063;0,01703548;3,87148;-0,8309669;1,560207;-1,670627;4,027242;1,545764;-3,665367;-3,763433;-1,949726;-0,2519279;-1,205786;3,399465;-2,270339;-1,385804;2,379262;0,9555216;1,626041;0,6749969;-2,082314;3,450945;-2,091197;0,1775355;4,802446;-4,270967;3,67457;-3,201051;2,834178;0,4402595;-2,544405
40|TOP2|0,3336561|-0,1895399;1,226147;-2,668743;0,1439719;-1,081776;-3,972193;4,280728;3,872823;0,6812975;2,309669;4,884343;-0,4794388;-0,08124691;-1,35922;4,401977;-4,013123;2,177123;-4,965806;-2,203455;4,613866;-1,989262;-5,040375;-4,662715;-1,259742;2,884318;-0,9980913;-2,418799;3,378411;-1,395978;4,918789;-3,885801;-0,7786846;0,1594968;1,797556;-3,892653;4,465679;-1,548763;2,162744;-0,1627232;-3,634457;-1,793218;0,9262824;1,957189;1,297934;2,748895;-0,8037643;-4,449839;4,108221;-0,1457822;-0,8314112;2,788344;-2,652137;0,4584954;-4,676567;-2,081821;0,8651133;2,029264;-4,692655;-3,934675;-2,015564;-2,870725;-4,951154;0,9941797;-4,704413;0,07749367;0,1875572;1,368035;1,051036;0,2061062;-0,1409451;4,273836
41|TOP2|0,3296496|-0,6211431;0,4751646;-3,316361;0,1439719;-0,6034949;-3,972193;3,727244;3,848901;1,156293;2,309669;5,102708;-0,2216986;-0,470645;-1,284531;4,051857;-3,706004;2,681045;-4,847094;-2,203455;4,563991;-1,955464;-4,857769;-4,53574;-1,463976;3,07366;-0,9353672;-2,418799;3,378411;-1,813066;5,230901;-3,885801;-0,7093768;0,02069707;1,400844;-3,618159;4,830117;-1,861576;1,705953;-0,4233295;-3,962233;-1,793218;1,349305;1,574237;1,162127;3,042372;-0,8037643;-4,438764;4,363495;-0,3681626;-0,573172;2,788344;-2,566396;0,6992726;-4,263053;-2,141004;1,311393;1,964575;-4,969443;-4,36846;-2,246174;-2,875746;-4,951154;0,9941797;-4,322741;0,07749367;0,2699247;1,272523;0,7182348;0,2061062;0,06738441;4,273836
42|TOP2|0,1443003|0,2590867;1,109852;-3,049392;0,1439719;-0,8030849;-3,972193;3,624887;4,341235;0,8496003;2,309669;4,884343;-0,1584896;-0,329744;-0,8963192;4,401977;-3,764539;2,298056;-4,965806;-1,730406;5,462823;-1,955464;-4,857769;-4,569352;-1,259742;2,672798;-1,196777;-2,754534;3,768916;-1,395978;5,28246;-3,885801;-0,7093768;0,1594968;1,398169;-3,618159;4,900951;-1,548763;2,028105;-0,1111965;-4,092882;-1,793218;1,226834;1,957189;1,297934;2,707907;-1,284072;-4,398603;3,834068;-0,3131555;-0,1617092;2,726524;-2,38668;0,6992726;-4,565582;-2,38962;0,8508917;1,981768;-4,48694;-4,36846;-2,156456;-2,52342;-4,970734;0,9941797;-4,704413;-0,2533327;-0,1245337;1,776608;1,151829;0,1423816;0,2050619;4,185264
43|TotallyRandom|0,1027891|-1,125663;-1,26041;-2,285981;-0,3841739;1,481745;4,954839;-2,775949;-3,44589;2,07137;-3,405212;-2,563983;4,528084;-4,847057;0,6217284;-3,50829;4,408072;4,912682;1,770087;2,199773;-1,005277;-4,515644;3,630045;-3,530854;-0,81286;-3,03375;-4,903668;0,1398368;-4,29244;-4,893919;0,7808762;2,767218;-3,515057;-0,7762032;4,669944;0,4276152;-4,631594;-0,5500965;2,513669;-2,075207;-4,925442;-3,598269;2,592278;-1,53202;-3,868493;-3,587676;-2,340223;-1,002043;-4,137657;0,8027787;3,302709;-2,574158;4,529394;4,189342;4,16542;1,858387;2,963226;0,8607645;-3,35253;1,999812;1,300732;2,963173;0,8919187;0,3416033;2,366782;0,1678305;-2,496241;-2,481378;-4,29734;-1,415507;-4,143923;-0,4212136
44|TotallyRandom|0,09564389|-3,397558;1,563128;0,340888;-0,6378336;-3,729092;0,6200285;-3,35235;-0,4701276;0,1225381;-4,382013;4,928866;-3,120875;-3,70427;4,73887;-2,410062;-3,199459;2,274339;-0,9988074;-2,93478;0,0487752;-0,2150731;4,259391;-4,326559;-3,779686;4,729219;0,237772;0,4752378;-3,461096;1,761769;3,361351;1,808612;-1,432057;-0,9290676;2,469116;-2,547689;-4,15813;-4,064711;0,6705074;-2,912942;-4,336461;4,507269;-2,229159;3,39994;-3,990554;-2,430501;0,8920212;-1,227483;3,550998;-3,078161;3,995481;-0,4400153;2,960943;-1,918401;1,288433;2,091072;-0,2657194;-0,8665605;-0,3707652;2,724311;-3,675388;4,970962;-2,40793;1,680885;-3,858578;1,416833;-1,703406;-3,814343;-2,214678;1,155669;2,60048;-3,063622
45|TotallyRandom|0,030265|-2,82881;4,385365;-0,7539363;0,4700618;-1,958933;-3,577106;3,100868;0,162466;-4,044991;2,963054;-3,21294;-2,612797;-1,985906;0,3243165;-4,403421;1,244664;-3,271064;1,51967;-3,508203;4,130119;4,741027;-2,858655;3,116236;-2,392056;-3,718734;-3,549608;4,801392;-0,562387;4,456711;-0,3775473;-2,341135;3,792862;0,8668156;2,697985;0,8137841;-3,487868;3,981791;-1,902186;2,252201;0,6565862;-2,435382;3,422425;4,42719;0,2199097;1,194306;4,454006;-3,996483;-2,281278;-0,08055496;2,113812;2,784412;-1,561618;1,469845;-4,624143;-0,9781032;-0,4046111;-4,248108;-0,2806144;-2,179811;-4,386748;-1,968217;3,293124;1,778324;0,1496344;-1,218435;0,9703536;4,786193;0,1468592;-3,208945;-3,336994;4,231892
46|TotallyRandom|0,00967915|-2,673106;-1,881785;-3,146269;-2,082622;-2,270883;4,636177;4,285194;0,4615741;0,3092141;4,998323;-3,666006;-3,642582;1,447835;-0,8802004;1,982751;-2,344384;1,859443;-0,05320501;0,1111503;-4,981011;1,574429;2,519346;-4,167265;0,2930684;-0,9585791;0,9286408;3,074886;4,289972;2,441657;2,831011;-0,4023881;-1,810637;-0,141397;-3,501411;-4,595552;-3,208044;-1,758736;3,026693;-3,458577;0,3240867;0,5938931;-0,3556581;1,138926;1,077108;1,356939;2,650071;-3,571111;-3,094955;-1,26;-1,008832;-1,276531;2,016311;-4,315604;4,667289;-2,00062;1,380663;-3,200638;2,421706;-3,100142;-4,555587;-2,95164;2,168908;0,76899;3,100909;-0,9117837;2,299232;0,9581609;4,274634;-3,242063;1,960024;4,334201
